host,serial,dataset_name,model_name,freeze_backbone,classifier,adapter,prompt,opt,weight_decay,lr,base_lr,seed,epochs,image_size,batch_size,num_images_train,num_images_val,val_acc_level1,val_acc_level2,val_acc_level3,val_loss,ap_w,train_acc_level1,train_acc_level2,train_acc_level3,train_loss,time_total,max_memory,flops,no_params,no_params_trainable,throughput
vsplab,23,cars,hivit_base_patch16_siglip_224.v2_webli,False,,,,adamw,0.05,0.0001,,0,200,448,8,8144,8041,86.7305,94.7768,,1.5928,87.0837567224074,99.7667,99.9632,,0.006,302.831,8.6191,79.3353,93.8628,93.8628,
vsplab,23,cars,hivit_base_patch16_siglip_224.v2_webli,False,,,,adamw,0.05,0.0005,,0,200,448,8,8144,8041,9.7749,37.0849,,6.1578,10.973880812057716,18.1729,39.5138,,5.4144,309.0112,8.6191,79.3353,93.8628,93.8628,
vsplab,23,cars,hivit_base_patch16_siglip_224.v2_webli,False,,,,adamw,0.05,0.001,,0,200,448,8,8144,8041,,,,,,,,,,,,,,,
vsplab,23,cars,hivit_base_patch16_siglip_224.v2_webli,False,,,,sgd,0.0,0.003,,0,200,448,8,8144,8041,95.4359,98.6071,,0.4967,95.57511655206092,99.8527,99.9754,,0.004,272.1059,8.2285,79.3353,93.8628,93.8628,
vsplab,23,cars,hivit_base_patch16_siglip_224.v2_webli,False,,,,sgd,0.0,0.01,,0,200,448,8,8144,8041,94.4659,98.3708,,0.6696,94.63730090602732,99.8527,99.9754,,0.003,273.5464,8.2285,79.3353,93.8628,93.8628,
vsplab,23,cars,hivit_base_patch16_siglip_224.v2_webli,False,,,,sgd,0.0,0.03,,0,200,448,8,8144,8041,70.2276,84.2308,,3.1195,70.84235973562322,99.8527,99.9018,,0.0067,271.5741,8.2285,79.3353,93.8628,93.8628,
vsplab,23,cars,hivit_base_patch16_siglip_224.v2_webli,False,,,,sgd,0.0,0.1,,0,200,448,8,8144,8041,,,,,,,,,,,,,,,
camel.ee.nctu.edu.tw,23,cub,hideit3_base_patch16_224.fb_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,5994,5794,84.2078,95.4263,98.6883,1.9843,86.65620569155892,99.8665,99.9666,100.0,0.0083,492.4491,8.25,78.5317,86.7938,86.7938,
camel.ee.nctu.edu.tw,23,cub,hideit3_base_patch16_224.fb_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,5994,5794,85.8302,95.6679,98.7746,1.9131,87.98998001779557,99.8832,100.0,100.0,0.0069,492.4367,8.25,78.5317,86.7938,86.7938,
camel.ee.nctu.edu.tw,23,cub,hideit3_base_patch16_224.fb_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,5994,5794,83.7418,93.9938,98.2741,2.7999,86.04656279954398,99.9666,99.9833,100.0,0.0042,491.967,8.25,78.5317,86.7938,86.7938,
camel.ee.nctu.edu.tw,23,cub,hideit3_base_patch16_224.fb_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,5994,5794,78.9265,90.9389,96.5482,3.9996,81.65776658639862,100.0,100.0,100.0,0.0,492.3259,8.2637,78.5317,86.7938,86.7938,
camel.ee.nctu.edu.tw,23,cub,hideit3_base_patch16_224.fb_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,5994,5794,54.8671,72.04,88.35,5.5936,59.20116565151201,100.0,100.0,100.0,0.0004,492.6257,8.2637,78.5317,86.7938,86.7938,
camel.ee.nctu.edu.tw,23,cub,hideit3_base_patch16_224.fb_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,5994,5794,,,,,,,,,,,,,,,
camel.ee.nctu.edu.tw,23,cub,hideit3_base_patch16_224.fb_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,5994,5794,87.0556,95.875,98.8781,1.02,89.00311766396615,100.0,100.0,100.0,0.0007,475.8358,7.8887,78.5317,86.7938,86.7938,
camel.ee.nctu.edu.tw,23,cub,hideit3_base_patch16_224.fb_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,5994,5794,88.7297,96.8761,99.1198,1.0025,90.50116413875048,100.0,100.0,100.0,0.0002,476.434,7.8945,78.5317,86.7938,86.7938,
camel.ee.nctu.edu.tw,23,cub,hideit3_base_patch16_224.fb_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,5994,5794,88.9713,96.807,99.1716,1.1576,90.68592732968712,100.0,100.0,100.0,0.0,474.9457,7.8945,78.5317,86.7938,86.7938,
camel.ee.nctu.edu.tw,23,cub,hideit3_base_patch16_224.fb_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,5994,5794,80.6006,92.5095,97.2558,3.5557,83.26617589015702,100.0,100.0,100.0,0.0,474.2717,7.8945,78.5317,86.7938,86.7938,
camel.ee.nctu.edu.tw,23,cub,hideit3_base_patch16_224.fb_in22k_ft_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,5994,5794,88.0739,97.3421,99.4304,1.4755,90.06521377383115,99.8665,100.0,100.0,0.0057,493.3069,8.25,78.5317,86.7938,86.7938,
camel.ee.nctu.edu.tw,23,cub,hideit3_base_patch16_224.fb_in22k_ft_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,5994,5794,87.9013,96.9279,99.3959,1.5746,89.8631913492045,99.8498,99.9666,100.0,0.0115,492.8994,8.25,78.5317,86.7938,86.7938,
camel.ee.nctu.edu.tw,23,cub,hideit3_base_patch16_224.fb_in22k_ft_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,5994,5794,84.2941,94.8222,98.3259,2.6309,86.61474227357056,99.9332,99.9833,100.0,0.0028,492.455,8.2637,78.5317,86.7938,86.7938,
camel.ee.nctu.edu.tw,23,cub,hideit3_base_patch16_224.fb_in22k_ft_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,5994,5794,79.7722,91.1288,95.9613,3.6937,82.32998279577582,99.9833,99.9833,100.0,0.0018,490.92,8.25,78.5317,86.7938,86.7938,
camel.ee.nctu.edu.tw,23,cub,hideit3_base_patch16_224.fb_in22k_ft_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,5994,5794,,,,,,,,,,,,,,,
camel.ee.nctu.edu.tw,23,cub,hideit3_base_patch16_224.fb_in22k_ft_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,5994,5794,31.222,51.398,80.2554,7.7958,36.81607707932509,98.5481,96.9626,98.4479,0.2367,494.5441,8.2637,78.5317,86.7938,86.7938,
camel.ee.nctu.edu.tw,23,cub,hideit3_base_patch16_224.fb_in22k_ft_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,5994,5794,89.8171,97.9462,99.4995,0.7729,91.54923282362438,100.0,100.0,100.0,0.0006,476.8867,7.8945,78.5317,86.7938,86.7938,
camel.ee.nctu.edu.tw,23,cub,hideit3_base_patch16_224.fb_in22k_ft_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,5994,5794,90.9734,98.3259,99.603,0.816,92.53349047716624,100.0,100.0,100.0,0.0001,477.3315,7.8945,78.5317,86.7938,86.7938,
camel.ee.nctu.edu.tw,23,cub,hideit3_base_patch16_224.fb_in22k_ft_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,5994,5794,89.748,97.9807,99.534,1.0514,91.50123702635094,100.0,100.0,100.0,0.0,475.4866,7.8887,78.5317,86.7938,86.7938,
camel.ee.nctu.edu.tw,23,cub,hideit3_base_patch16_224.fb_in22k_ft_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,5994,5794,81.8778,92.9755,97.2903,3.0959,84.35618932622977,100.0,100.0,100.0,0.0,473.7625,7.8945,78.5317,86.7938,86.7938,
camel.ee.nctu.edu.tw,23,cub,hideit_base_patch16_224.fb_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,5994,5794,85.485,95.5989,98.9299,1.6206,87.71252580289817,99.9499,99.9666,99.9833,0.0053,475.9318,8.0234,78.5172,86.7761,86.7761,
camel.ee.nctu.edu.tw,23,cub,hideit_base_patch16_224.fb_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,5994,5794,84.8982,95.2192,98.3604,1.8073,87.15796118253942,99.9833,99.9833,100.0,0.0022,475.7598,8.0371,78.5172,86.7761,86.7761,
camel.ee.nctu.edu.tw,23,cub,hideit_base_patch16_224.fb_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,5994,5794,84.553,94.943,98.4812,2.2506,86.84736373800621,100.0,100.0,100.0,0.0,474.8755,8.0234,78.5172,86.7761,86.7761,
camel.ee.nctu.edu.tw,23,cub,hideit_base_patch16_224.fb_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,5994,5794,80.1519,91.8191,96.3065,3.2023,82.75493125874135,100.0,100.0,100.0,0.0,474.2137,8.0371,78.5172,86.7761,86.7761,
camel.ee.nctu.edu.tw,23,cub,hideit_base_patch16_224.fb_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,5994,5794,67.6735,82.8443,92.4059,4.9516,71.25120505207337,100.0,100.0,100.0,0.0001,475.0513,8.0371,78.5172,86.7761,86.7761,
camel.ee.nctu.edu.tw,23,cub,hideit_base_patch16_224.fb_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,5994,5794,41.8364,60.8733,84.0007,6.6803,46.90227698113312,99.9166,99.5661,99.516,0.0427,474.5995,8.0234,78.5172,86.7761,86.7761,
camel.ee.nctu.edu.tw,23,cub,hideit_base_patch16_224.fb_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,5994,5794,87.0038,95.5816,98.6538,0.9714,88.90581959356224,100.0,100.0,100.0,0.0009,459.5528,7.6699,78.5172,86.7761,86.7761,
camel.ee.nctu.edu.tw,23,cub,hideit_base_patch16_224.fb_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,5994,5794,88.0739,96.5309,98.999,0.9614,89.92005742992819,100.0,100.0,100.0,0.0002,464.7611,7.6562,78.5172,86.7761,86.7761,
camel.ee.nctu.edu.tw,23,cub,hideit_base_patch16_224.fb_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,5994,5794,88.35,96.8416,99.2061,1.0948,90.19785545426166,100.0,100.0,100.0,0.0,468.6068,7.6699,78.5172,86.7761,86.7761,
camel.ee.nctu.edu.tw,23,cub,hideit_base_patch16_224.fb_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,5994,5794,82.4991,93.6141,97.4111,2.8852,84.95421145930602,100.0,100.0,100.0,0.0001,465.7118,7.6562,78.5172,86.7761,86.7761,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.a1_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,5994,5794,84.5702,95.271,98.8436,1.0,86.92953419322366,99.9666,99.8498,99.8832,0.0127,149.1921,5.8672,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.a1_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,5994,5794,84.5875,95.3918,98.8781,1.0564,86.96336504173159,100.0,99.9499,99.9332,0.0054,150.197,5.8672,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.a1_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,5994,5794,82.9824,94.1836,98.7228,1.7824,85.49344217881665,99.9833,100.0,99.9833,0.0011,149.0191,5.8574,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.a1_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,5994,5794,85.3814,95.6507,98.9644,1.2946,87.63963820245425,100.0,100.0,100.0,0.0002,149.0877,5.8574,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.a1_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,5994,5794,77.0625,88.8505,96.7553,41.1892,79.86706951964321,100.0,99.9833,100.0,0.0006,149.2307,5.8574,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.a1_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,5994,5794,80.8768,92.5785,97.3939,1.8524,83.50381697235909,100.0,99.9833,99.9833,0.001,149.2635,5.8574,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.a1_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,5994,5794,80.8423,90.7145,97.9634,1.553,83.22361228197326,99.9499,99.2824,99.5661,0.0532,141.3862,5.8574,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.a1_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,5994,5794,82.9651,93.9075,98.4467,1.3703,85.42358010141004,100.0,99.8832,99.8832,0.0089,141.4118,5.8633,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.a1_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,5994,5794,83.8626,94.8222,98.4984,1.5897,86.27987188285175,100.0,99.9166,99.9666,0.0052,140.9024,5.8574,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.a1_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,5994,5794,83.4484,94.874,98.4122,2.3955,85.95318415671109,100.0,99.9666,99.9499,0.003,140.464,5.8691,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,5994,5794,82.0677,93.8212,98.0842,2.1113,84.6766197206342,99.7997,99.9499,99.8999,0.011,149.3797,5.8555,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,5994,5794,82.5854,93.476,97.8081,2.1608,85.02262953708122,99.9166,99.9833,99.9833,0.0097,149.2099,5.8574,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,5994,5794,83.3448,93.2689,97.67,2.1322,85.58922748770193,99.9833,100.0,100.0,0.001,148.4516,5.8574,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,5994,5794,83.6555,94.3907,97.7736,1.7329,86.01197557027672,100.0,99.9666,100.0,0.001,148.944,5.8691,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,5994,5794,80.3763,91.8364,96.8243,1.8907,82.96314225321703,100.0,99.9833,100.0,0.0004,150.2444,5.8691,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,5994,5794,67.6907,83.224,93.1826,3.3334,71.36266807124281,100.0,99.9666,99.9833,0.0022,149.6138,5.8691,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,5994,5794,85.4505,95.1847,98.4984,1.2082,87.59996259353335,100.0,99.9833,100.0,0.0012,141.2744,5.8672,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,5994,5794,85.7439,95.6162,98.6193,1.2637,87.90533413463852,100.0,100.0,100.0,0.0002,140.9245,5.8574,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,5994,5794,85.9337,95.4436,98.4984,1.3631,88.02422343762677,100.0,100.0,100.0,0.0002,140.8214,5.8672,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,5994,5794,80.7905,92.4405,97.1177,2.9038,83.39984899889568,99.9833,99.8999,99.9666,0.0061,141.0692,5.8574,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,5994,5794,81.2392,92.8202,97.9634,2.3479,83.85869707225638,99.8164,99.8665,99.9166,0.0125,149.5452,5.8691,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,5994,5794,82.2402,93.8039,98.1187,2.2944,84.81331835241018,99.9833,99.9666,100.0,0.0029,149.4084,5.8574,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,5994,5794,83.5174,94.011,97.601,1.9246,85.83553256769264,99.9833,100.0,100.0,0.0003,149.2278,5.8574,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,5994,5794,83.9489,94.5633,98.136,1.641,86.29066749914392,100.0,99.9833,99.9833,0.0007,148.8772,5.8574,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,5994,5794,79.0473,90.8353,96.4446,2.0603,81.73299209100773,100.0,99.9833,100.0,0.0011,149.9455,5.8574,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,5994,5794,68.9679,83.5002,93.01,3.2357,72.4132121840563,100.0,99.9499,99.9499,0.004,149.8824,5.8574,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,5994,5794,85.0017,95.0293,98.4467,1.3068,87.21620250100737,99.9833,99.9833,100.0,0.0021,140.6544,5.8574,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,5994,5794,85.7784,95.409,98.6538,1.3123,87.90327127802219,100.0,100.0,100.0,0.0002,140.6953,5.8574,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,5994,5794,85.5195,95.6334,98.5675,1.3721,87.72648446600206,100.0,100.0,100.0,0.0001,141.3897,5.8574,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,5994,5794,78.6503,90.9044,96.2893,3.322,81.41909407588837,99.9833,99.9499,99.9833,0.0019,141.5869,5.8691,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.gluon_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,5994,5794,81.36,92.8892,97.8253,2.2887,83.95826428493825,99.9166,99.9166,99.9499,0.0088,149.9796,5.8672,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.gluon_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,5994,5794,81.9641,93.5968,97.8253,2.403,84.54672851569214,99.8665,99.8665,99.9332,0.0162,149.0353,5.8574,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.gluon_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,5994,5794,81.5499,93.1826,97.601,2.3386,84.14233985700278,99.9833,99.9833,99.9833,0.0022,149.2616,5.8672,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.gluon_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,5994,5794,83.086,93.5278,97.5837,1.9753,85.41766657910986,100.0,100.0,99.9833,0.0004,149.2525,5.8574,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.gluon_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,5994,5794,81.3428,92.8719,97.0659,1.815,83.90256715629715,100.0,100.0,100.0,0.0002,149.3166,5.8672,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.gluon_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,5994,5794,74.0421,87.5043,94.4943,2.6555,77.13949173963448,99.9833,99.9833,99.9833,0.0018,149.4634,5.8574,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.gluon_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,5994,5794,84.0525,94.408,98.3259,1.3757,86.35949814824238,99.9833,100.0,99.9833,0.0027,141.0705,5.8574,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.gluon_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,5994,5794,84.9327,94.7014,98.3949,1.4228,87.10886519507059,100.0,100.0,100.0,0.0002,140.7585,5.8672,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.gluon_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,5994,5794,85.3297,94.7532,98.4984,1.5055,87.4383721585869,100.0,100.0,99.9833,0.0005,140.7109,5.8672,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.gluon_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,5994,5794,81.8951,93.476,97.4802,2.6882,84.45555025325002,100.0,99.9666,99.9499,0.0033,140.8303,5.8574,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.in1k_mocov3,False,,,,adamw,0.05,5e-06,,0,200,448,8,5994,5794,84.3631,95.1847,98.7746,1.0864,86.74786528721152,100.0,99.9499,100.0,0.0017,140.8991,5.8574,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.in1k_mocov3,False,,,,adamw,0.05,1e-05,,0,200,448,8,5994,5794,83.9662,95.271,98.7401,1.1557,86.44283755554241,100.0,100.0,99.9833,0.0013,140.4635,5.8574,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.in1k_mocov3,False,,,,adamw,0.05,5e-05,,0,200,448,8,5994,5794,84.8982,95.7025,98.6883,1.2736,87.24810801667338,100.0,99.9833,99.9833,0.0022,140.1436,5.8574,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.in1k_mocov3,False,,,,adamw,0.05,0.0001,,0,200,448,8,5994,5794,85.088,95.6162,98.7746,1.3821,87.39078893263672,100.0,99.9833,99.9833,0.0007,140.6161,5.8633,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.in1k_mocov3,False,,,,adamw,0.05,0.0005,,0,200,448,8,5994,5794,82.3093,93.476,97.7736,1.7077,84.80080368893772,100.0,100.0,100.0,0.0001,140.2238,5.8496,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.in1k_mocov3,False,,,,adamw,0.05,0.001,,0,200,448,8,5994,5794,80.428,92.1816,97.0659,1.9713,83.06917308329677,100.0,100.0,100.0,0.0004,140.7819,5.8574,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.in1k_mocov3,False,,,,sgd,0.0,0.003,,0,200,448,8,5994,5794,83.9834,95.0121,98.4812,0.9615,86.40398708926807,100.0,100.0,99.9833,0.0056,132.9971,5.8496,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.in1k_mocov3,False,,,,sgd,0.0,0.01,,0,200,448,8,5994,5794,85.1053,95.7887,98.8609,1.0162,87.43514034988799,100.0,99.9833,100.0,0.0009,132.665,5.8594,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.in1k_mocov3,False,,,,sgd,0.0,0.03,,0,200,448,8,5994,5794,85.3469,95.8405,98.8264,1.2028,87.63372468015407,100.0,99.9833,100.0,0.0007,133.1553,5.8613,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.in1k_mocov3,False,,,,sgd,0.0,0.1,,0,200,448,8,5994,5794,82.8616,95.0121,98.2741,2.2717,85.49935570111683,100.0,100.0,99.9833,0.0011,133.1036,5.8594,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.in1k_spark,False,,,,adamw,0.05,5e-06,,0,200,448,8,5994,5794,75.5609,89.5064,96.0649,2.7784,76.81234108135176,99.5828,99.7997,99.8665,0.0322,153.2836,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.in1k_spark,False,,,,adamw,0.05,1e-05,,0,200,448,8,5994,5794,74.8878,88.9196,96.2202,2.9974,76.18979322951863,99.7497,99.8331,99.9499,0.0216,153.6677,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.in1k_spark,False,,,,adamw,0.05,5e-05,,0,200,448,8,5994,5794,78.2534,91.4912,96.8416,2.2263,79.38785630594059,99.9833,99.9833,99.9833,0.0019,153.0435,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.in1k_spark,False,,,,adamw,0.05,0.0001,,0,200,448,8,5994,5794,77.5803,89.4546,95.9268,2.2314,78.69999886559027,100.0,99.9833,100.0,0.0009,153.8793,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.in1k_spark,False,,,,adamw,0.05,0.0005,,0,200,448,8,5994,5794,66.3963,81.8778,92.1816,3.5882,67.97002241269502,100.0,99.9666,99.9666,0.0025,154.0981,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.in1k_spark,False,,,,adamw,0.05,0.001,,0,200,448,8,5994,5794,67.3283,82.1885,92.1125,3.5201,68.84092496527896,99.9833,99.9833,99.9833,0.0016,153.4196,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.in1k_spark,False,,,,sgd,0.0,0.003,,0,200,448,8,5994,5794,75.4919,89.1439,95.5989,1.8391,76.71907639601271,100.0,100.0,99.9833,0.0072,144.5416,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.in1k_spark,False,,,,sgd,0.0,0.01,,0,200,448,8,5994,5794,78.8747,90.5937,96.3065,1.7674,79.9386122279645,100.0,100.0,100.0,0.0003,144.2153,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.in1k_spark,False,,,,sgd,0.0,0.03,,0,200,448,8,5994,5794,74.1629,87.1246,94.6151,2.7794,75.41118301107993,99.9833,100.0,99.9833,0.0007,144.1418,4.3984,16.3943,24.8019,24.8019,
camel.ee.nctu.edu.tw,23,cub,hiresnet50.in1k_spark,False,,,,sgd,0.0,0.1,,0,200,448,8,5994,5794,58.2154,75.8716,88.5399,9.0082,60.066184704591606,99.7997,99.6662,99.7664,0.028,144.1478,4.3984,16.3943,24.8019,24.8019,
